resources.name,resources.schema.fields.name,resources.schema.fields.var_class,resources.schema.fields.description,resources.schema.fields.constraints.enum
TAS_VICTIM,INJURY_TYPE_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",04-Laceration
TAS_VICTIM,INJURY_TYPE_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",05-Bleeding
TAS_VICTIM,INJURY_TYPE_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",06-Fracture
TAS_VICTIM,INJURY_TYPE_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",07-Dislocation
TAS_VICTIM,INJURY_TYPE_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",08-Burn
TAS_VICTIM,INJURY_TYPE_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",09-Amputation
TAS_VICTIM,INJURY_TYPE_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",10-Concussion (Diagnosed)
TAS_VICTIM,INJURY_TYPE_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",11-Drowning
TAS_VICTIM,INJURY_TYPE_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",12-Whiplash
TAS_VICTIM,INJURY_TYPE_SHORT_DESCRIPTION,99a. Research Content,"The text description that describes the physical injury sustained. If the victim suffers multiple injuries, the most severe type of injury is recorded.",99-Other
TAS_VICTIM,OCCUPANT_EJECTED_INDICATOR,99a. Research Content,The numeric code that identifies whether the vehicle occupant was ejected or partially ejected from vehicle.,00-Unknown
TAS_VICTIM,OCCUPANT_EJECTED_INDICATOR,99a. Research Content,The numeric code that identifies whether the vehicle occupant was ejected or partially ejected from vehicle.,01-Not Ejected
TAS_VICTIM,OCCUPANT_EJECTED_INDICATOR,99a. Research Content,The numeric code that identifies whether the vehicle occupant was ejected or partially ejected from vehicle.,02-Partially Ejected
TAS_VICTIM,OCCUPANT_EJECTED_INDICATOR,99a. Research Content,The numeric code that identifies whether the vehicle occupant was ejected or partially ejected from vehicle.,03-Ejected
TAS_VICTIM,OCCUPANT_EJECTED_INDICATOR,99a. Research Content,The numeric code that identifies whether the vehicle occupant was ejected or partially ejected from vehicle.,98-Entity Type Not Vehicle
TAS_VICTIM,OCCUPANT_EJECTED_INDICATOR_SHORT_DESCRIPTION,99a. Research Content,The text description that identifies whether the vehicle occupant was ejected or partially ejected from vehicle.,00-Unknown
TAS_VICTIM,OCCUPANT_EJECTED_INDICATOR_SHORT_DESCRIPTION,99a. Research Content,The text description that identifies whether the vehicle occupant was ejected or partially ejected from vehicle.,01-Not Ejected
TAS_VICTIM,OCCUPANT_EJECTED_INDICATOR_SHORT_DESCRIPTION,99a. Research Content,The text description that identifies whether the vehicle occupant was ejected or partially ejected from vehicle.,02-Partially Ejected
TAS_VICTIM,OCCUPANT_EJECTED_INDICATOR_SHORT_DESCRIPTION,99a. Research Content,The text description that identifies whether the vehicle occupant was ejected or partially ejected from vehicle.,03-Ejected
TAS_VICTIM,OCCUPANT_EJECTED_INDICATOR_SHORT_DESCRIPTION,99a. Research Content,The text description that identifies whether the vehicle occupant was ejected or partially ejected from vehicle.,98-Entity Type Not Vehicle
TAS_VICTIM,PASSENGER_POSITION,99a. Research Content,The numeric code that describes the position of drivers and passengers in/on vehicle or bicycle.,00-Unknown
TAS_VICTIM,PASSENGER_POSITION,99a. Research Content,The numeric code that describes the position of drivers and passengers in/on vehicle or bicycle.,01-Driver
TAS_VICTIM,PASSENGER_POSITION,99a. Research Content,The numeric code that describes the position of drivers and passengers in/on vehicle or bicycle.,02-FrontSeatCenter
TAS_VICTIM,PASSENGER_POSITION,99a. Research Content,The numeric code that describes the position of drivers and passengers in/on vehicle or bicycle.,03-FrontSeatRight
TAS_VICTIM,PASSENGER_POSITION,99a. Research Content,The numeric code that describes the position of drivers and passengers in/on vehicle or bicycle.,04-BackSeatLeft
TAS_VICTIM,PASSENGER_POSITION,99a. Research Content,The numeric code that describes the position of drivers and passengers in/on vehicle or bicycle.,05-BackSeatCenter
TAS_VICTIM,PASSENGER_POSITION,99a. Research Content,The numeric code that describes the position of drivers and passengers in/on vehicle or bicycle.,06-BackSeatRight
TAS_VICTIM,PASSENGER_POSITION,99a. Research Content,The numeric code that describes the position of drivers and passengers in/on vehicle or bicycle.,07-InCargoArea
TAS_VICTIM,PASSENGER_POSITION,99a. Research Content,The numeric code that describes the position of drivers and passengers in/on vehicle or bicycle.,08-RidingOutside
TAS_VICTIM,PASSENGER_POSITION,99a. Research Content,The numeric code that describes the position of drivers and passengers in/on vehicle or bicycle.,09-72-Passenger
TAS_VICTIM,PASSENGER_POSITION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the position of drivers and passengers in/on vehicle or bicycle.,00-Unknown
TAS_VICTIM,PASSENGER_POSITION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the position of drivers and passengers in/on vehicle or bicycle.,01-Driver
TAS_VICTIM,PASSENGER_POSITION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the position of drivers and passengers in/on vehicle or bicycle.,02-FrontSeatCenter
TAS_VICTIM,PASSENGER_POSITION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the position of drivers and passengers in/on vehicle or bicycle.,03-FrontSeatRight
TAS_VICTIM,PASSENGER_POSITION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the position of drivers and passengers in/on vehicle or bicycle.,04-BackSeatLeft
TAS_VICTIM,PASSENGER_POSITION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the position of drivers and passengers in/on vehicle or bicycle.,05-BackSeatCenter
TAS_VICTIM,PASSENGER_POSITION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the position of drivers and passengers in/on vehicle or bicycle.,06-BackSeatRight
TAS_VICTIM,PASSENGER_POSITION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the position of drivers and passengers in/on vehicle or bicycle.,07-InCargoArea
TAS_VICTIM,PASSENGER_POSITION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the position of drivers and passengers in/on vehicle or bicycle.,08-RidingOutside
TAS_VICTIM,PASSENGER_POSITION_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the position of drivers and passengers in/on vehicle or bicycle.,09-72-Passenger
TAS_VICTIM,POSITION_SEQUENCE,99a. Research Content,"The numeric sequence (in relation to the victim's position) in cases where two people were in the same passenger position. For example, more than one person in cargo area.",00-Unknown
TAS_VICTIM,POSITION_SEQUENCE,99a. Research Content,"The numeric sequence (in relation to the victim's position) in cases where two people were in the same passenger position. For example, more than one person in cargo area.",01-Driver
TAS_VICTIM,POSITION_SEQUENCE,99a. Research Content,"The numeric sequence (in relation to the victim's position) in cases where two people were in the same passenger position. For example, more than one person in cargo area.",02-FrontSeatCenter
TAS_VICTIM,POSITION_SEQUENCE,99a. Research Content,"The numeric sequence (in relation to the victim's position) in cases where two people were in the same passenger position. For example, more than one person in cargo area.",03-FrontSeatRight
TAS_VICTIM,POSITION_SEQUENCE,99a. Research Content,"The numeric sequence (in relation to the victim's position) in cases where two people were in the same passenger position. For example, more than one person in cargo area.",04-BackSeatLeft
TAS_VICTIM,POSITION_SEQUENCE,99a. Research Content,"The numeric sequence (in relation to the victim's position) in cases where two people were in the same passenger position. For example, more than one person in cargo area.",05-BackSeatCenter
TAS_VICTIM,POSITION_SEQUENCE,99a. Research Content,"The numeric sequence (in relation to the victim's position) in cases where two people were in the same passenger position. For example, more than one person in cargo area.",06-BackSeatRight
TAS_VICTIM,POSITION_SEQUENCE,99a. Research Content,"The numeric sequence (in relation to the victim's position) in cases where two people were in the same passenger position. For example, more than one person in cargo area.",07-InCargoArea
TAS_VICTIM,POSITION_SEQUENCE,99a. Research Content,"The numeric sequence (in relation to the victim's position) in cases where two people were in the same passenger position. For example, more than one person in cargo area.",08-RidingOutside
TAS_VICTIM,POSITION_SEQUENCE,99a. Research Content,"The numeric sequence (in relation to the victim's position) in cases where two people were in the same passenger position. For example, more than one person in cargo area.",09-72-Passenger
TAS_VICTIM,POSITION_SEQUENCE_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the position of drivers and passengers in/on vehicle or bicycle.,00-Unknown
TAS_VICTIM,POSITION_SEQUENCE_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the position of drivers and passengers in/on vehicle or bicycle.,01-Driver
TAS_VICTIM,POSITION_SEQUENCE_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the position of drivers and passengers in/on vehicle or bicycle.,02-FrontSeatCenter
TAS_VICTIM,POSITION_SEQUENCE_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the position of drivers and passengers in/on vehicle or bicycle.,03-FrontSeatRight
TAS_VICTIM,POSITION_SEQUENCE_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the position of drivers and passengers in/on vehicle or bicycle.,04-BackSeatLeft
TAS_VICTIM,POSITION_SEQUENCE_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the position of drivers and passengers in/on vehicle or bicycle.,05-BackSeatCenter
TAS_VICTIM,POSITION_SEQUENCE_SHORT_DESCRIPTION,99a. Research Content,The text description that describes the position of drivers and passengers in/on vehicle or bicycle.,06-BackSeatRight
